Column1,timestamp_start,timestamp_end,name,artist,uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,EDA,HR,TEMP
314,1637352168,1637352183,Started Off As a Dancer,Anthony Joseph,spotify:track:0jU3bgxH0Jxow7chKxXA31,british dance band,0.726,0.831,0,-6.337,1,0.0414,0.361,0.0223,0.251,0.753,131.259,4,4.63154E-05,-0.185636906,0.012200463
315,1637352198,1637352213,Champagne & Reefer,Muddy Waters,spotify:track:7kqGCWwUTnwisFFz5d37gE,chicago blues,0.362,0.609,7,-8.832,1,0.145,0.081,0.00836,0.557,0.625,67.423,4,0.003069087,-0.120476195,0.000973472
316,1637352229,1637352244,Good Ole Dayz - L.P. Version,Horsepower Productions,spotify:track:07MaA2b9uY5x5HcImGCxbO,dubstep product,0.59,0.94,6,-8.655,1,0.0518,0.00183,0.422,0.0351,0.323,110.564,3,0.004642818,1.254000001,0.020104167
317,1637352259,1637352275,Harry Campbell and the Heavies / The World Is Waiting for Sunshine - Live,Billy Connolly,spotify:track:4ctXFtYO1cEoqsqR8ivNvj,british comedy,0.358,0.429,7,-16.246,1,0.836,0.759,0.000796,0.966,0.266,86.898,4,0.005919879,0.121875,-0.006165
318,1637352290,1637352305,Surah Ar Rahman,Muzammil Hasballah,spotify:track:0apjZ0yaF8O5OMgQMak2gh,quran,0.37,0.0978,5,-13.056,0,0.0376,0.967,0.000216,0.138,0.444,114.603,4,0.000914437,-1.885777778,0.004759259
319,1637352321,1637352336,Kj?rring Hiv En Pinne P? Peisen,Arnsteins,spotify:track:53zFMd1MNbf1QvvJ31lrhT,trekkspill,0.664,0.548,2,-13.42,1,0.0482,0.125,0,0.589,0.969,113.481,4,0.002546638,-0.0056369,-0.014922824
320,1637352351,1637352366,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,spotify:track:78nplE9X2ZGvQh3TKgvldE,talent show,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,4,0.000237101,1.800178566,-0.009226944
321,1637352382,1637352397,Unknown,Unknown,spotify:track:1CUQ02gvH4o2dWfOvJ3WrQ,chinese worship,0.444,0.519,4,-5.733,1,0.0266,0.595,0,0.374,0.275,111.992,3,-0.002410112,-0.623859125,-0.006557037
322,1637352412,1637352427,Az ?jszaka orsz?g?tjain,Kalap?cs,spotify:track:6U4GgP4YfMlyappttFX6TW,hungarian metal,0.366,0.97,0,-4.079,1,0.322,0.00671,0.000189,0.0955,0.106,140.023,4,-0.000545528,-0.628869051,0.012577083
323,1637352443,1637352458,POWER & METAL,SEX MACHINEGUNS,spotify:track:6zoPuwkKAj325vpCq40u59,j metal,0.472,0.977,11,-3.115,1,0.16,0.000191,0.0000883,0.0843,0.23,100.113,4,0.001428248,0.284323413,-0.013615602
324,1637352473,1637352489,O Fracasso N?o ? o Fim,Gerson Rufino,spotify:track:4icVqS8HGPqjqrcq73DO4t,sertanejo gospel,0.629,0.713,1,-2.518,1,0.0488,0.489,0,0.143,0.488,145.997,4,-0.001796224,-0.908660734,-0.000686389
325,1637352504,1637352519,Incorrect,Ngaaka Blinde,spotify:track:4NrPpOOcjhVoC1X5ZuSp4J,mbalax,0.825,0.345,0,-10.456,1,0.0439,0.442,0.00000221,0.193,0.513,97.988,4,0.000412384,-1.290055537,0.00080787
326,1637352535,1637352550,Jeanne E La Spiaggia,Ennio Morricone,spotify:track:0630wwz6BovDNuCQEdAS65,sound,0.375,0.396,7,-12.951,1,0.0299,0.464,0.715,0.206,0.172,118.042,4,0.007029776,0.384378967,0.001310093
327,1637352565,1637352581,Kan of Whoop Ass Reprise,Abstract Rude,spotify:track:0l4wtC5Ntr8q2w62TBJZyw,underground hip hop,0.692,0.65,11,-6.999,0,0.192,0.189,0,0.193,0.488,99.318,4,0.018313422,1.519821418,0.004381204
328,1637352596,1637352611,Give Me All Your Lovin',The Fabulous Thunderbirds,spotify:track:1Mc47EwXQpUxXNNTCQQfcJ,pub rock,0.575,0.879,7,-6.925,1,0.285,0.018,0.00000203,0.0775,0.634,126.003,4,-0.0087465,1.639791668,-0.009064583
329,1637352627,1637352642,Deixa Elas Invejar,Deejay Telio,spotify:track:32msOTYsqh71utISWtvhwn,funana,0.944,0.543,3,-8.017,0,0.0804,0.24,0,0.0663,0.485,130.013,4,-0.002228152,-0.85862101,0.014690695
330,1637352657,1637352672,"Il barbiere di Siviglia (The Barber of Seville), Act I: Una voce poco fa",Gioachino Rossini,spotify:track:6FEcdcAmev3XAWd0AK9pRG,italian mezzo soprano,0.337,0.0512,4,-22.037,1,0.0579,0.944,0.0000537,0.121,0.104,102.522,3,-0.034335752,-0.571785714,-0.001508611
331,1637352688,1637352703,Ty i Ja,Monika Urlik,spotify:track:26I0Zp8UiBCJuqwF8CaMvP,bajki,0.226,0.695,9,-7.684,1,0.0688,0.104,0,0.34,0.321,80.066,4,-0.000638337,0.585355151,0.005433102
332,1637352718,1637352733,Al-Inshiqaq - The Sundering - Arabic,The Holy Quran (Koran) from QuranNow,spotify:track:7cEnjyFgm5cqkfmBCx7SsT,islamic recitation,0.523,0.159,7,-12.673,1,0.0522,0.848,0,0.177,0.353,105.592,5,0.00188875,-1.513261903,0.003758704
333,1637352749,1637352764,Fallout [Niereich vs. Hackler And Kuch] - Original Mix,Niereich,spotify:track:0Ee0DaJ24NopiSemlpSzgl,austrian techno,0.483,0.924,4,-9.964,1,0.0375,0.00102,0.833,0.396,0.0658,130.997,4,-0.01595433,-0.229434525,0.009983333
334,1637352780,1637352795,Under the Grave - Unreleased Bonus Track,Skanners,spotify:track:5Ciwu1gW8bNuoSmLQnDwTk,italian ska,0.305,0.937,5,-3.555,0,0.0548,0.000389,0.00172,0.309,0.465,169.996,4,-0.002018423,0.804666664,0.006487268
335,1637352810,1637352826,De Nuevo en Tus Brazos - Original,Doctor Deseo,spotify:track:5r7r0Lm9raZLqaI7dXv8u9,euskal rock,0.396,0.824,0,-4.399,1,0.0415,0.00434,0.569,0.245,0.352,130.026,4,-0.003671023,0.049672621,0.009724861
336,1637352841,1637352856,Somewhere - There's a Place for Us (Cello Version),Sarah Joy,spotify:track:2cW1TR4n4Vm6Z9tytTTIc0,cello,0.149,0.327,10,-7.436,1,0.036,0.892,0.941,0.121,0.192,85.58,4,0.002926817,-1.052249998,-0.008533565
337,1637352871,1637352887,Unknown,Unknown,spotify:track:4aJQuIRjKzkn9MtkoNaXWd,montenegrin pop,0.555,0.45,9,-8.232,0,0.0253,0.552,0.00000104,0.0678,0.552,94.423,4,0.005860397,-0.999613095,-0.027306806
338,1637352902,1637352917,I Like Girls (feat. Lil Skies),PnB Rock,spotify:track:7cWh3ScxjhvasLI0CBRoZk,southern rock,0.702,0.775,1,-3.462,1,0.248,0.324,0,0.114,0.784,178.199,4,0.014805464,0.304305562,-0.002152778
339,1637352933,1637352948,Meet Us at Graceland in 20,Emo Side Project,spotify:track:0JO2eCYPO6H9rztrMsHnRG,midwest emo,0.245,0.482,1,-8.376,1,0.0348,0.784,0.0265,0.131,0.148,205.511,3,0.005655645,1.391900794,0.010341204
340,1637352963,1637352979,Words of Wisdom,Cedric IM Brooks & The Light of Saba,spotify:track:7LXVDti0AHXnWQX0ZKtGPR,nyahbinghi,0.656,0.842,8,-6.038,1,0.195,0.157,0.000254,0.0735,0.934,137.347,4,-6.80921E-05,1.085621031,0.005941204
341,1637352994,1637353009,Today (As For Me and My House),Brian Doerksen,spotify:track:31KlCRqbE37wdgKSUfe3vh,canadian house,0.536,0.654,9,-6.849,1,0.0273,0.133,0.000179,0.868,0.273,109.981,4,0.004012674,-0.046041664,-0.000630417
342,1637353025,1637353040,A Drop In The Ocean,Ron Pope,spotify:track:5JDcQAztvZTIkrWoZihgvC,acoustic pop,0.447,0.393,5,-8.65,1,0.038,0.785,0,0.28,0.564,73.139,3,-0.001103172,-0.486152787,-0.007729722
343,1637353055,1637353070,Put An X On The Spot (In The Sky) - Remastered,Lafayette Afro Rock Band,spotify:track:65BTvjigUD62YbhMsFKd1v,afro funk,0.424,0.682,1,-9.022,1,0.0384,0.143,0.000214,0.152,0.657,120.482,4,0.004739494,-0.258154764,-0.010448056
344,1637353086,1637353101,Amirov: Lullaby (feat. The Orchestra of the National Instruments of the Azerbaijan State TV and Radio Broadcasting Company & Nariman Azimov),Ramiz Guliyev,spotify:track:068eJeLO9Tf7fJjjiDLRuw,azeri traditional,0.358,0.323,8,-14.156,1,0.0331,0.863,0.851,0.145,0.307,141.738,3,0.002591505,0.310827374,-0.006779121
345,1637353116,1637353131,It Had To Be You,Gus Viseur,spotify:track:0SIfd9s1tmeqzGCpyFTKXP,jazz accordion,0.838,0.53,9,-9.233,1,0.0505,0.859,0.887,0.0476,0.858,124.927,4,-0.003869493,0.852857143,-0.006732778
346,1637353147,1637353162,Alternate - Original Mix,Biome,spotify:track:75AkEt0cvGaylxoVKuNmzX,deep dubstep,0.603,0.685,10,-6.76,0,0.039,0.0000849,0.847,0.111,0.0465,140.053,4,0.002739635,0.080821439,-0.018461667
347,1637353178,1637353193,Ultrafoxx - Airwave Remix,Art Of Trance,spotify:track:2YuNGefp0X8QyVvp1i9d9e,acid trance,0.5,0.952,1,-8.724,1,0.0348,0.000131,0.861,0.104,0.531,128.001,4,-0.000741572,-0.659553571,0.011249028
348,1637353208,1637353223,Para Que Aprendas,Roberto Torres,spotify:track:5P1uaYYCETV2hbfUMQnF33,charanga,0.734,0.525,7,-10.076,0,0.0371,0.728,0.0000102,0.321,0.807,122.907,4,0.000387444,0.246388891,0.013560185
349,1637353239,1637353254,Darlin Angel (feat. Upchurch),Bottleneck,spotify:track:0PzZvi3PwXMuNlhaokdxfg,redneck,0.732,0.61,6,-6.373,1,0.0834,0.0127,0,0.108,0.893,170.034,4,0.003681313,-0.340329369,-0.011937269
350,1637353269,1637353285,Saints and Sinners,Blacksmith Legacy,spotify:track:6VuZY0YQx6hBA9EtEsU3Sv,swedish black metal,0.509,0.971,5,-6.476,1,0.043,0.0005,0,0.348,0.535,135.071,4,0.001311159,0.373869048,-0.006564028
351,1637353300,1637353315,"Biblical Songs and Anthems, Op. 113: Hymn No. 1, Let us with a Gladsome Mind",Charles Villiers Stanford,spotify:track:18TK05BAEopdY4vlAAyk8g,irish classical,0.184,0.159,0,-22.225,1,0.0402,0.977,0.964,0.136,0.076,76.775,1,0.000367274,0.123777776,-0.018673611
352,1637353331,1637353346,Rock over Belgium,The Kids,spotify:track:1BCyierzcbFg2szpGI0ZDA,belgian rock,0.277,0.971,3,-6.041,1,0.0711,0.000182,0.135,0.123,0.406,192.298,4,0.000508514,-1.235888884,-0.006620093
353,1637353361,1637353376,Your Love Is a Lie,Pat Bringer,spotify:track:5l1cDb2OBzWdFYxxqMHdCd,german pop rock,0.571,0.656,5,-6.728,0,0.0415,0.000797,0,0.0618,0.365,159.934,4,-0.000362618,0.933065476,-0.010080972
354,1637353392,1637353407,Tengo Que Olvidarla - O Me Voy a Morir Alv,Chingadazo de Kung Fu,spotify:track:0O7OV3C8dOifpZWxav1p4q,latincore,0.574,0.88,4,-3.275,1,0.032,0.0039,0,0.16,0.847,112.427,4,0.00557633,0.347638888,-0.000225694
355,1637353422,1637353438,The Nutcracker: Waltz of the Flowers,Ernest Ansermet,spotify:track:6rwOAUThLE1bJMjRdjFl8n,orchestral performance,0.211,0.147,2,-20.127,1,0.0373,0.835,0.68,0.0983,0.152,99.603,4,-0.002212108,-0.93211309,0.001184167
356,1637353453,1637353468,?Qui?n Es Usted?,Christian Nodal,spotify:track:62FoVrpf0uOn03iHw1xQho,regional mexican,0.569,0.478,0,-4.451,1,0.0272,0.336,0.000105,0.239,0.472,146.03,4,0.016178334,0.407555574,-0.010952546
357,1637353483,1637353499,Awake Me,Nir Shoshani,spotify:track:6YnbXQKljo3oRUnjYpGgYd,israeli techno,0.814,0.522,5,-10.433,0,0.0478,0.005,0.877,0.112,0.134,128.013,4,0.0012516,0.033333331,-0.041064213
358,1637353514,1637353529,Plus Moins,Bernard Parmegiani,spotify:track:34YKSLsMVf5rTxkS2rxN5f,musique concrete,0.138,0.13,7,-26.343,1,0.0417,0.897,0.481,0.262,0.035,163.687,4,-0.000499225,-0.161964262,0.009735417
359,1637353545,1637353560,Fine and Dandy,Conny Sahm,spotify:track:5sYtxNhowmcRHj7x4zAuCb,jazz accordion,0.645,0.516,10,-8.264,1,0.0708,0.374,0,0.674,0.891,111.444,4,-0.000489628,0.23195239,0.010356852
360,1637353575,1637353591,La gigue et petit Pierre,Felix Leclerc,spotify:track:7qm6NBGw8FhaobEMyEi40b,chanson quebecois,0.596,0.196,2,-9.939,1,0.132,0.909,0.0000181,0.133,0.643,168.476,1,0.002687131,-0.519648802,0.00998213
361,1637353606,1637353621,Despacito - Acoustic Unplugged Extended Remix,Rob Nunjes,spotify:track:6HArWZ80TrvrANPfQ0PBPr,covertrance,0.479,0.755,1,-5.451,1,0.0452,0.551,0.00000365,0.0975,0.73,177.856,4,0.000102199,0.248988095,9.30575E-06
362,1637353636,1637353652,Forever with Unopened Eye,Novembers Doom,spotify:track:3trZ6rpHGOZB8CpyglHlFv,gothic doom,0.255,0.927,0,-4.936,0,0.0696,0.00000688,0.0752,0.159,0.171,142.104,4,0.001592523,0.348212303,0.001002917
363,1637421702,1637421717,Os Exilados,Skank,spotify:track:11KAydkjFh8PPv3JlViEC9,brazilian ska,0.757,0.817,7,-5.99,1,0.0422,0.0311,0.00000944,0.0499,0.677,94.457,4,0.000905435,-0.627813497,0.006616806
364,1637421733,1637421748,Slave of Kard - Honurbh Remix,Bruno le Kard,spotify:track:3J0eTiKBdDXYrnmHQF7h3q,italian experimental,0.614,0.948,1,-8.267,0,0.0416,0.0758,0.93,0.343,0.406,135.06,4,-0.000136875,-0.956166666,-0.017812499
365,1637421763,1637421779,Once Upon A Full Moon Night,Meredith d'Ambrosio,spotify:track:56Ax43VRNmPC40qO22jhBN,deep full on,0.421,0.438,7,-14.785,1,0.044,0.435,0.0827,0.0652,0.39,141.54,4,0.001077703,0.442418647,-0.012365555
366,1637421794,1637421809,Atmospheric Rain Beat,Lofi Sleep Chill & Study,spotify:track:0QkGaLpEgaLvIFbBQJR9l0,lo fi beats,0.532,0.284,0,-16.429,1,0.0355,0.87,0.967,0.128,0.416,144.076,4,0.000395338,0.825863099,-0.000929445
367,1637421825,1637421840,Lapsi ja lintu,Georg Malmst?n ja lapset,spotify:track:5J034Uy8qySDuD9kY1AGjx,musiikkia lapsille,0.593,0.169,8,-12.895,1,0.0949,0.965,0.0000017,0.193,0.428,60.834,4,0.00057744,0.573678571,-0.00925926
368,1637421855,1637421871,AM 5:21,IHYA,spotify:track:72BJK6xstWtSJ3TY50kyHQ,korean city pop,0.565,0.442,1,-8.528,0,0.0725,0.178,0,0.116,0.232,87.31,4,-4.8539E-05,-0.602488102,-0.014615787
369,1637421886,1637421901,Gr??er und billiger,Torsten Str?ter,spotify:track:5WB62CYGFm9vvdRJBxGjF7,kabarett,0.507,0.857,10,-11.274,0,0.891,0.683,0,0.97,0.434,123.767,5,0.000265776,-0.670059527,-0.006610139
370,1637421917,1637421932,Kan Ou Donn A Mwin,Kaf Malbar,spotify:track:4mhfzvNlaXV5xC11u7COEf,sega,0.597,0.635,8,-7.705,0,0.0556,0.177,0.0000675,0.0669,0.872,174.039,4,0.000292092,0.309138885,-0.000983796
371,1637421948,1637421963,Insensatez,Jo?o Gilberto,spotify:track:2Yil9zTL4KAyLPci1BSOr0,samba,0.335,0.21,4,-11.597,0,0.0321,0.791,0.0000258,0.201,0.107,128.978,4,0.000110425,-0.398888891,-0.005608287
372,1637421978,1637421993,Eva (Hip Hop Chill Step) - Original Mix,Kastor,spotify:track:0hy1T4W9KR1HoUGavcxbPT,finnish hip hop,0.765,0.607,7,-13.012,0,0.0344,0.0804,0.85,0.303,0.225,120.003,4,0.003788365,0.234910716,-0.008489722
373,1637422009,1637422024,"Berlioz: Rom?o et Juliette, Op. 17, H. 79, Pt. 1: I. Introduction, (b) Strophes, ""Premiers transports que nul n'oublie"" (Contralto, Little Chorus)",Hector Berlioz,spotify:track:1YhJl6dKNVk5wB6tyyNkq6,classical contralto,0.271,0.0108,8,-30.684,1,0.0502,0.988,0.00107,0.086,0.07,142.303,4,0.000866358,0.488222219,-0.015119213
374,1637422039,1637422055,Upgrade - Love Technology's Vocoder Mix,Art of Silence,spotify:track:2EGIIMJIShJUj3xRLeFsxk,ambient techno,0.563,0.967,1,-14.38,1,0.0416,0.000316,0.724,0.112,0.11,144.995,4,0.00099198,-1.338065487,-0.009470278
375,1637422070,1637422085,The Heart of It All,Mantus,spotify:track:0TycbwAk5dpK7VXDeoTSzC,dark folk,0.486,0.817,9,-5.754,0,0.0311,0.0126,0.0059,0.204,0.43,126.036,4,0.000285809,0.306138891,0.007837963
376,1637422101,1637422116,View Of Wilderness,Brisker & Magitman,spotify:track:5UTXvAO07sVsF6fi31i0i8,israeli techno,0.666,0.815,10,-7.884,0,0.0445,0.000511,0.845,0.0387,0.343,130.014,4,-0.00041208,1.122527768,0.00559838
377,1637422131,1637422147,Tiempo Y Silencio,Ces?ria Evora,spotify:track:2OiVXw1ieDk0vxMFzpPaic,twoubadou,0.71,0.364,7,-9.01,0,0.0311,0.854,0.00000497,0.204,0.444,120.041,4,0.000318433,0.085714288,0.001619861
378,1637422162,1637422177,Luv U More,Paul Elstak,spotify:track:4yW7EvENzT9PbPOJ3rCHzQ,gabba,0.499,0.935,9,-6.667,1,0.0352,0.00396,0.00845,0.128,0.109,167.847,4,0.000230963,0.910694448,0.002945602
379,1637422193,1637422208,"Missa Regina c?li: III, Alleluia",Romuald Twardowski,spotify:track:6IHxkiOw6idjonPCXqgb9f,polish techno,0.224,0.27,11,-16.516,0,0.0415,0.984,0.858,0.0833,0.0378,87.883,4,0.000481907,-0.223890869,-0.009720046
380,1637422223,1637422238,Retrato De Um Forr?,Luiz Gonzaga,spotify:track:0933WtNwxj2D0CvFzTMj2t,baiao,0.673,0.958,7,-7.342,0,0.0544,0.344,0.00022,0.211,0.943,96.012,4,-0.000688901,-0.588184529,-0.0043725
381,1637422254,1637422269,Unknown,Unknown,spotify:track:3Kx5nv9q5mmFrzXbTJXWWy,polish trap,0.768,0.794,2,-4.531,0,0.119,0.251,0,0.109,0.472,136.117,4,0.000588719,-0.332583334,-0.006341435
382,1637422284,1637422300,Il Popolo Rock,Tazenda,spotify:track:1XzFjWtW2gGVnS7ONNSQ1r,italian pop rock,0.372,0.607,7,-9.269,1,0.0723,0.00557,0.0000584,0.0997,0.343,123.87,4,0.000618019,0.348144864,-0.007112361
383,1637422315,1637422330,Untitled,Dino,spotify:track:2l4gpn5WqT12W6j0HqYoSU,chinese experimental,0.274,0.945,10,-1.632,0,0.347,0.0105,0.0395,0.0921,0.0377,108.994,3,0.000626587,1.139196426,-0.021165973
384,1637422346,1637422361,"Tiempo en Ingl?s (Unidades, Hora del D?a, Preguntar y Decir la Hora)",Alberto J,spotify:track:36WKKA2zyx2KC6OoeMg3sv,guidance,0.583,0.43,1,-16.441,1,0.444,0.498,0,0.0332,0.538,217.33,5,0.000887539,-0.405186545,0.011007315
385,1637422376,1637422391,ODeath,Aesma Daeva,spotify:track:0ulRnDWHA6iGv0AZNVWVnV,gothic symphonic metal,0.625,0.582,9,-11.615,0,0.0388,0.174,0.00741,0.0898,0.0368,130.005,4,0.000589485,-1.630267865,-0.004615278
386,1637422407,1637422422,Taste of Tears (Refix),D-Ceptor,spotify:track:0NqSR0SzfrPNtIzu5dxVf8,gabba,0.506,0.965,7,-2.424,1,0.0605,0.0451,0.307,0.139,0.35,177.034,4,-0.00359364,0.921166667,0.003268519
387,1637422437,1637422453,Qwerty Enchanted The House and Now It's Attacking Us,In Love With a Ghost,spotify:track:75imPZaXVxdqNVnRV44KsK,bass house,0.807,0.581,11,-12.349,0,0.144,0.687,0.888,0.0955,0.73,129.969,4,0.001833229,0.77587897,-0.018232593
388,1637422468,1637422483,Eve Of Destruction,Barry McGuire,spotify:track:64Pkw4cvcREc3lQwU6rREp,rock viet,0.586,0.466,2,-11.822,1,0.045,0.355,0,0.0874,0.77,117.591,4,0.000267861,-0.966398815,0.00306875
389,1637422499,1637422514,O Mundo ? uma Bola,Neguinho Da Beija Flor,spotify:track:6EKbU7G0dNLQu8JN6OCTko,samba enredo,0.552,0.775,2,-14.305,1,0.073,0.331,0.000567,0.0348,0.967,132.742,4,0.001049556,-1.485944445,0.00790625
390,1637422530,1637422545,Up and Down,Niki Koukoulari,spotify:track:41iEJu6rhERyk4ORb0U9lE,nisiotika,0.453,0.597,7,-9.276,0,0.0566,0.805,0.0000134,0.134,0.923,166.004,4,0.002574834,0.000257936,0.000467824
391,1637422560,1637422575,Home - Outtake,Kristen Bell,spotify:track:36vYPVPbA20dZACcW2nDqv,disney portugues,0.708,0.424,2,-7.048,1,0.0353,0.724,0,0.0722,0.637,101.703,4,0.00048625,2.924434521,-0.0002925
392,1637422591,1637422606,"Flute Concerto in D Minor, Wq 22: I. Allegro",Carl Philipp Emanuel Bach,spotify:track:77pHRBXCwk2vJSyTiBTH7A,galante era,0.508,0.24,2,-19.913,0,0.0515,0.974,0.927,0.191,0.779,96.753,4,-0.000381081,1.205722239,-0.022480324
393,1637422622,1637422637,Unto Us Is Born A Son,"Choir of King's College, Cambridge",spotify:track:0tk6xSNJr1yxAq7GPvrVAq,cambridge choir,0.258,0.227,2,-19.615,1,0.052,0.979,0.772,0.112,0.135,108.215,1,-7.25932E-05,-1.719781703,-0.013575417
394,1637422652,1637422668,Romeo & Juliet & - Instrumental,SHIROSE(WHITE JAM),spotify:track:2zdQ91ExIBmEJQzzFs7bqN,japanese instrumental,0.53,0.89,11,-6.936,1,0.0357,0.000162,0.933,0.176,0.242,109.995,4,0.000441561,-1.479577391,-0.001793611
395,1637422683,1637422699,Rock and Roll - Remaster,Led Zeppelin,spotify:track:4PRGxHpCpF2yoOHYKQIEwD,rock and roll,0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,4,-0.002210067,-0.955863114,-0.002877917
396,1637422714,1637422729,On Your Mind (feat. Emi Choi),KozyPop,spotify:track:1HoEKqHyYyOwbQfsd2lZXu,indie pop,0.747,0.622,2,-5.102,1,0.0338,0.727,0,0.11,0.645,119.917,4,-0.000793595,1.008833331,0.026798611
397,1637422745,1637422760,Under the Grave - Unreleased Bonus Track,Skanners,spotify:track:5Ciwu1gW8bNuoSmLQnDwTk,italian ska,0.305,0.937,5,-3.555,0,0.0548,0.000389,0.00172,0.309,0.465,169.996,4,-0.000162802,0.600849206,0.015530046
398,1637422775,1637422791,Island - Florian Meindl Remix,Dapayk & Padberg,spotify:track:2Jz0W40Zpahj6MJIZXNXUS,minimal tech house,0.725,0.911,11,-8.006,1,0.0433,0.00996,0.559,0.0544,0.788,124.991,4,0.001721597,0.488878975,-0.014452407
399,1637422806,1637422821,Boogie-Woogie On a Riff,Christian Bleiming,spotify:track:34YOuCJafQ0REikvDqCsDH,german blues,0.559,0.662,7,-11.248,1,0.03,0.813,0.875,0.102,0.955,102.324,4,0.000702117,-0.283958337,-0.002466389
400,1637422837,1637422852,Unleashing the Undead,Chainsaw Dissection,spotify:track:47b9MkqIIDWb1hZGWxkclZ,necrogrind,0.0942,0.654,7,-2.698,1,0.102,0.0000627,0.922,0.0823,0.0256,89.772,4,0.000248884,-0.645224201,-0.000701759
401,1637422867,1637422882,Agrobacter,Danimal Cannon,spotify:track:59uTpQjGQynHLpKtVyJn0I,ny roots,0.494,0.483,7,-9.5,1,0.04,0.00865,0.825,0.107,0.0647,120.03,4,0.001072042,-0.403839284,-0.005288611
402,1637422898,1637422913,Isvara Pranidhana,Relax Around the World Studio,spotify:track:4i7Wsb6DuxVm1Hg3O1wXYD,chinese indie,0.261,0.384,5,-10.765,1,0.0338,0.687,0.816,0.216,0.137,63.118,5,-0.002707751,0.466555558,-0.000194444
403,1637422929,1637422944,"Septet in E-Flat Major, Op. 20: 5. Scherzo. Allegro molto e vivace",Ludwig van Beethoven,spotify:track:7fFn5Xr9jUPFobFyyQ8K1E,german house,0.503,0.0712,3,-22.702,1,0.0527,0.957,0.122,0.11,0.611,119.766,4,-0.000958564,1.922500015,-0.001078704
404,1637422960,1637422975,You & I,The Fish House,spotify:track:3gcADxF30opGYjZcuikhvx,brazilian house,0.675,0.847,10,-5.61,1,0.0309,0.135,0.000411,0.109,0.382,123.037,4,-6.99456E-05,-0.972287745,-0.00464162
405,1637422991,1637423006,Have Yourself a Merry Little Christmas,Al Jarreau,spotify:track:78VP4voaNJiLJwlm5uWixF,smooth soul,0.612,0.538,9,-9.54,1,0.0301,0.61,0.0000978,0.101,0.512,144.083,4,0.000127631,-0.974325399,-0.002546435
406,1637423021,1637423037,Hardtechno Around Us,Boiling Energy,spotify:track:3Cci3xgE71H0iUhrp2GycI,deep hardtechno,0.742,0.917,1,-7.226,1,0.0602,0.0000631,0.869,0.153,0.546,154.968,4,0.000206897,0.633478168,-0.007836435
407,1637423052,1637423067,It's Oh So Quiet,Lyambiko,spotify:track:0HRkVSOxjs9qdvAUKc603s,jazz funk,0.422,0.155,10,-12.448,1,0.0461,0.833,0,0.0859,0.214,110.297,3,-0.002955524,-1.431190473,-0.003449306
408,1637423083,1637423098,I'm Just A Singer (In A Rock And Roll Band),The Moody Blues,spotify:track:19jv0gyMIQ5QwtIVFJse8m,hard rock,0.279,0.918,6,-7.827,0,0.0965,0.0959,0.000232,0.0704,0.708,149.847,4,0.002027463,-0.001609116,9.88425E-05
409,1637423113,1637423129,Asian Drum (Prod. SLO),WEBSTER B,spotify:track:2iP3HyTDUf9gk0NrCYINfS,underground rap,0.698,0.808,1,-2.795,1,0.0897,0.0477,0,0.0952,0.181,140.031,4,-0.000102847,2.545773792,-0.007044398
410,1637423144,1637423159,Pasilda - DJ Kone & Marc Palacios Remix,Sean Finn,spotify:track:3radiULMIHDsTwBomA4K4J,german house,0.739,0.903,4,-5.423,0,0.0433,0.0009,0.492,0.0464,0.282,123.988,4,-0.002699177,-0.259553569,-0.002134861
411,1637423175,1637423190,"90's, Moda & Rock&Roll",Jesse Cassettes,spotify:track:3FlZn0hEPi3MAX8CNYrhfG,future rock,0.722,0.907,9,-8.104,1,0.111,0.119,0.0291,0.379,0.483,123.015,4,0.000385774,-1.417353164,-0.012201713
412,1637423205,1637423221,"L'elisir d'amore, Act II: Una furtiva lagrima",Gaetano Donizetti,spotify:track:7yj0R3stNE8ypTpwxDaLMI,italian tenor,0.242,0.0554,10,-19.163,0,0.0437,0.981,0.000012,0.113,0.0507,79.787,3,-0.000750511,-1.677865081,-0.019185694
413,1637423236,1637423252,"Adrenaline (From ""Call of Duty Black Ops II"")",Johari,spotify:track:3CgkNbSMSVuLZf026hfnJ5,progressive black metal,0.474,0.855,10,-5.128,0,0.0524,0.0000111,0.934,0.276,0.118,200.006,4,-0.003266788,-0.188214275,0.003235139
